"Station","Longitude","Latitude","Bonus","Day","Hour_0","Hour_1","Hour_2","Hour_3","Hour_4","Hour_5","Hour_6","Hour_7","Hour_8","Hour_9","Hour_10","Hour_11","Hour_12","Hour_13","Hour_14","Hour_15","Hour_16","Hour_17","Hour_18","Hour_19","Hour_20","Hour_21","Hour_22","Hour_23"
" MOUFFETARD EPEE DE BOIS",2.34998304702979,48.8415076373901,0,4,0.580645161290323,0.645161290322581,0.67741935483871,0.67741935483871,0.693548387096774,0.693548387096774,0.709677419354839,0.709677419354839,0.629032258064516,0.370967741935484,0.467741935483871,0.435483870967742,0.451612903225806,0.419354838709677,0.338709677419355,0.306451612903226,0.403225806451613,0.387096774193548,0.225806451612903,0.0645161290322581,0.032258064516129,0.0161290322580645,0.0967741935483871,0.209677419354839
" MOUFFETARD EPEE DE BOIS",2.34998304702979,48.8415076373901,0,5,0.241935483870968,0.32258064516129,0.290322580645161,0.32258064516129,0.32258064516129,0.32258064516129,0.338709677419355,0.338709677419355,0.274193548387097,0.112903225806452,0.301587301587302,0.380952380952381,0.412698412698413,0.396825396825397,0.317460317460317,0.206349206349206,0.253968253968254,0.285714285714286,0,0.0317460317460317,0.0317460317460317,0.111111111111111,0.158730158730159,0.19047619047619
" MOUFFETARD EPEE DE BOIS",2.34998304702979,48.8415076373901,0,6,0.142857142857143,0.19047619047619,0.206349206349206,0.222222222222222,0.206349206349206,0.206349206349206,0.222222222222222,0.253968253968254,0.142857142857143,0.0793650793650794,0.0952380952380952,0.126984126984127,0.126984126984127,0.317460317460317,0.333333333333333,0.333333333333333,0.317460317460317,0.253968253968254,0.158730158730159,0,0,0.0476190476190476,0.111111111111111,0.206349206349206
" MOUFFETARD EPEE DE BOIS",2.34998304702979,48.8415076373901,0,7,0.158730158730159,0.253968253968254,0.19047619047619,0.317460317460317,0.380952380952381,0.428571428571429,0.365079365079365,0.380952380952381,0.317460317460317,0.253968253968254,0.174603174603175,0.0793650793650794,0.0317460317460317,0.111111111111111,0.0634920634920635,0.0793650793650794,0.0476190476190476,0.111111111111111,0.0793650793650794,0.206349206349206,0.0317460317460317,0.0476190476190476,0.206349206349206,0.126984126984127
" MOUFFETARD EPEE DE BOIS",2.34998304702979,48.8415076373901,0,8,0.126984126984127,0.428571428571429,0.317460317460317,0.301587301587302,0.317460317460317,0.333333333333333,0.349206349206349,0.349206349206349,0.349206349206349,0.333333333333333,0.380952380952381,0.285714285714286,0.317460317460317,0.142857142857143,0.19047619047619,0.111111111111111,0.126984126984127,0.0476190476190476,0.0317460317460317,0.0634920634920635,0.0952380952380952,0.0952380952380952,0.142857142857143,0.142857142857143
" PELLEPORT",2.40097662354654,48.8679251540267,1,2,0,0.636363636363636,0.606060606060606,0.606060606060606,0.606060606060606,0.575757575757576,0.575757575757576,0.575757575757576,0.181818181818182,0,0,0,0,0.0606060606060606,0.0303030303030303,0.0606060606060606,0.0909090909090909,0.0303030303030303,0,0,0,0,0.0606060606060606,0
" PELLEPORT",2.40097662354654,48.8679251540267,1,3,0,0.848484848484849,0.878787878787879,0.848484848484849,0.878787878787879,0.848484848484849,0.878787878787879,0.878787878787879,0.545454545454545,0.181818181818182,0.03125,0.0303030303030303,0,0,0,0.0606060606060606,0.0625,0.0303030303030303,0,0,0,0,0.0606060606060606,0
" PELLEPORT",2.40097662354654,48.8679251540267,1,4,0.0303030303030303,0.575757575757576,0.666666666666667,0.757575757575758,0.787878787878788,0.787878787878788,0.787878787878788,0.757575757575758,0.515151515151515,0.0606060606060606,0.0303030303030303,0.0606060606060606,0.0303030303030303,0.0303030303030303,0.03125,0,0.03125,0,0,0,0.03125,0,0.03125,0.03125
" PELLEPORT",2.40097662354654,48.8679251540267,1,5,0.03125,0.5625,0.5625,0.5625,0.625,0.90625,0.967741935483871,0.875,0.28125,0,0.125,0.03125,0,0.0303030303030303,0,0,0,0.0303030303030303,0,0.0303030303030303,0,0.0303030303030303,0,0
" PELLEPORT",2.40097662354654,48.8679251540267,1,6,0,0.606060606060606,0.757575757575758,0.757575757575758,0.757575757575758,0.757575757575758,0.818181818181818,0.818181818181818,0.303030303030303,0,0,0,0,0,0,0.0303030303030303,0.0303030303030303,0,0,0.0303030303030303,0,0.0606060606060606,0,0
" PELLEPORT",2.40097662354654,48.8679251540267,1,7,0,0,0,0,0.0909090909090909,0.0606060606060606,0.0606060606060606,0.0909090909090909,0.0303030303030303,0,0.0303030303030303,0,0,0,0,0,0.0303030303030303,0,0.151515151515152,0,0,0,0,0
" PELLEPORT",2.40097662354654,48.8679251540267,1,8,0,0,0,0.0303030303030303,0.0303030303030303,0.0303030303030303,0,0.0303030303030303,0.0303030303030303,0,0,0,0.0303030303030303,0,0,0,0.0909090909090909,0.0303030303030303,0,0.0303030303030303,0.0606060606060606,0.0606060606060606,0.0303030303030303,0
" TREMBLAY - INSEP",2.45482,48.83397,0,2,0.857142857142857,0.885714285714286,0.885714285714286,0.885714285714286,0.885714285714286,0.885714285714286,0.885714285714286,0.885714285714286,0.944444444444444,0.972222222222222,0.972222222222222,1,0.944444444444444,0.916666666666667,0.972222222222222,0.972222222222222,1,0.8,0.805555555555556,0.75,0.583333333333333,0.527777777777778,0.555555555555556,0.555555555555556
" TREMBLAY - INSEP",2.45482,48.83397,0,3,0.555555555555556,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.583333333333333,0.611111111111111,0.722222222222222,0.777777777777778,0.888888888888889,0.944444444444444,0.888888888888889,0.805555555555556,0.861111111111111,0.888888888888889,0.833333333333333,0.972222222222222,0.916666666666667,0.972222222222222,1,1,0.944444444444444
" TREMBLAY - INSEP",2.45482,48.83397,0,4,0.611111111111111,0.388888888888889,0.388888888888889,0.388888888888889,0.388888888888889,0.388888888888889,0.388888888888889,0.361111111111111,0.361111111111111,0.444444444444444,0.527777777777778,0.583333333333333,0.611111111111111,0.666666666666667,0.583333333333333,0.638888888888889,0.666666666666667,0.666666666666667,0.694444444444444,0.722222222222222,0.722222222222222,0.638888888888889,0.583333333333333,0.527777777777778
" TREMBLAY - INSEP",2.45482,48.83397,0,5,0.5,0.527777777777778,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.527777777777778,0.722222222222222,0.777777777777778,0.833333333333333,0.833333333333333,0.888888888888889,0.888888888888889,0.861111111111111,0.861111111111111,0.75,0.611111111111111,0.611111111111111,0.583333333333333,0.611111111111111,0.611111111111111
" TREMBLAY - INSEP",2.45482,48.83397,0,6,0.583333333333333,0.583333333333333,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.611111111111111,0.638888888888889,0.638888888888889,0.638888888888889,0.75,0.805555555555556,0.806451612903226,0.774193548387097,0.787878787878788,0.5,0.428571428571429,0.349206349206349,0.3,0.280487804878049,0.247311827956989,0.25531914893617,0.265957446808511,0.265957446808511
" TREMBLAY - INSEP",2.45482,48.83397,0,7,0.308510638297872,0.329787234042553,0.361702127659574,0.393617021276596,0.393617021276596,0.468085106382979,0.478723404255319,0.709677419354839,0.709677419354839,0.774193548387097,0.838709677419355,0.967741935483871,0.903225806451613,0.838709677419355,0.69047619047619,0.489795918367347,0.483333333333333,0.484375,0.426470588235294,0.410958904109589,0.329113924050633,0.223404255319149,0.25531914893617,0.297872340425532
" TREMBLAY - INSEP",2.45482,48.83397,0,8,0.297872340425532,0.382978723404255,0.612903225806452,0.612903225806452,0.612903225806452,0.612903225806452,0.612903225806452,0.612903225806452,0.612903225806452,0.67741935483871,0.709677419354839,0.645161290322581,0.67741935483871,0.41025641025641,0.448979591836735,0.431372549019608,0.5,0.76,0.703703703703704,0.64,0.405405405405405,0.220338983050847,0.134146341463415,0.130434782608696
" RIVOLI MUSEE DU LOUVRE",2.33405760804708,48.8636722553657,0,2,0.416666666666667,0.416666666666667,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.173913043478261,0.173913043478261,0.260869565217391,0.173913043478261,0.695652173913043,1,1,0.68,0.6,0.92,1,1,1,0.6,0.36,0,0,0.2,0.08
" RIVOLI MUSEE DU LOUVRE",2.33405760804708,48.8636722553657,0,3,0,0,0,0,0,0.04,0.04,0.08,0.04,0.24,0.92,1,0.88,0.8,1,0.8,1,1,0.88,0.72,0.64,0.24,0.16,0.04
" RIVOLI MUSEE DU LOUVRE",2.33405760804708,48.8636722553657,0,4,0.04,0,0,0,0,0,0,0,0,0.4,1,0.96,1,1,1,0.92,1,1,0.88,0.32,0.36,0.32,0,0.04
" RIVOLI MUSEE DU LOUVRE",2.33405760804708,48.8636722553657,0,5,0,0,0,0,0,0.04,0.04,0.08,0.12,0.64,1,0.92,0.96,0.96,1,0.84,0.84,0.8,0.541666666666667,0.04,0.04,0.04,0.12,0.08
" RIVOLI MUSEE DU LOUVRE",2.33405760804708,48.8636722553657,0,6,0.04,0.04,0.16,0.04,0.04,0.04,0.04,0.12,0.24,0.4,0.88,1,1,1,1,0.68,0.88,0.96,0.52,0.32,0.12,0.08,0.08,0.2
" RIVOLI MUSEE DU LOUVRE",2.33405760804708,48.8636722553657,0,7,0.04,0.08,0.04,0,0,0.04,0.04,0,0.08,0.25,0.24,0.56,0.8,0.84,0.8,0.84,0.96,0.92,0.92,0.56,0.32,0.2,0.08,0.08
" RIVOLI MUSEE DU LOUVRE",2.33405760804708,48.8636722553657,0,8,0.08,0.04,0.08,0.16,0.08,0.04,0.04,0.04,0.08,0.32,0.68,0.96,1,0.84,1,0.96,0.96,0.5,0.541666666666667,0.416666666666667,0.44,0.16,0.16,0.0833333333333333
" EVANGILE",2.36869413984016,48.8950903297663,0,2,0.285714285714286,0.238095238095238,0.238095238095238,0.238095238095238,0.238095238095238,0.238095238095238,0.19047619047619,0.238095238095238,0.285714285714286,0.666666666666667,0.285714285714286,0.238095238095238,0.142857142857143,0.0476190476190476,0.333333333333333,0.333333333333333,0.285714285714286,0.0952380952380952,0,0,0.19047619047619,0.238095238095238,0.19047619047619,0.19047619047619
" EVANGILE",2.36869413984016,48.8950903297663,0,3,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.142857142857143,0.0952380952380952,0.142857142857143,0.19047619047619,0.380952380952381,0.380952380952381,0.428571428571429,0.19047619047619,0.19047619047619,0.333333333333333,0.285714285714286,0.238095238095238,0.285714285714286,0.238095238095238,0,0.0952380952380952,0,0,0
" EVANGILE",2.36869413984016,48.8950903297663,0,4,0,0,0,1,1,1,1,1,1,1,1,0.952380952380952,0.904761904761905,0.857142857142857,0.857142857142857,0.857142857142857,0.80952380952381,0.714285714285714,0.476190476190476,0.333333333333333,0.238095238095238,0.0952380952380952,0.142857142857143,0.238095238095238
" EVANGILE",2.36869413984016,48.8950903297663,0,5,0.285714285714286,0.238095238095238,0.238095238095238,0.80952380952381,0.80952380952381,0.80952380952381,0.80952380952381,0.857142857142857,0.952380952380952,1,1,0.952380952380952,0.904761904761905,0.714285714285714,0.714285714285714,0.7,0.65,0.6,0.380952380952381,0.19047619047619,0.142857142857143,0.238095238095238,0.238095238095238,0.19047619047619
" EVANGILE",2.36869413984016,48.8950903297663,0,6,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.761904761904762,0.761904761904762,0.761904761904762,0.80952380952381,0.904761904761905,0.857142857142857,0.904761904761905,0.80952380952381,0.714285714285714,0.619047619047619,0.666666666666667,0.523809523809524,0.428571428571429,0.238095238095238,0.238095238095238,0.0476190476190476,0.142857142857143,0.0952380952380952,0.0476190476190476,0.0476190476190476
" EVANGILE",2.36869413984016,48.8950903297663,0,7,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.142857142857143,0.142857142857143,0.142857142857143,0.19047619047619,0.19047619047619,0.238095238095238,0.19047619047619,0.142857142857143,0.142857142857143,0.0952380952380952,0.142857142857143,0.142857142857143,0.142857142857143,0.0476190476190476,0.0476190476190476,0,0,0,0.0476190476190476,0,0
" EVANGILE",2.36869413984016,48.8950903297663,0,8,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.0476190476190476,0.0476190476190476
" HÔPITAL BICHAT",2.33365337616283,48.8980143432137,0,2,0.08,0.12,0.16,0.16,0.16,0.16,0.16,0.16,0.88,0.96,0.36,0.4,0.4,0.16,0.52,0.52,0.28,0.08,0,0.04,0.04,0.08,0.08,0.12
" HÔPITAL BICHAT",2.33365337616283,48.8980143432137,0,3,0.12,0.12,0.12,0.12,0.16,0.16,0.12,0.08,0.08,0.28,0.24,0.16,0.2,0,0.88,0.84,0.8,0.68,0.52,0.12,0.12,0.08,0.08,0.2
" HÔPITAL BICHAT",2.33365337616283,48.8980143432137,0,4,0.28,0.32,0.28,0.32,0.32,0.32,0.32,0.6,0.56,0.64,0.28,0.1,0,0,0,0.15,0.2,0.1,0,0.05,0,0.1,0,0.05
" HÔPITAL BICHAT",2.33365337616283,48.8980143432137,0,5,0.1,0.1,0.15,0.25,0.25,0.3,0.2,0.2,0.2,0.4,0.32,0.12,0.08,0.04,0.16,0.24,0.24,0.04,0.04,0,0,0.04,0.08,0.12
" HÔPITAL BICHAT",2.33365337616283,48.8980143432137,0,6,0.04,0.16,0.16,0.16,0.16,0.16,0.12,0.12,0.08,0.84,0.6,0.64,0.48,0.32,0.36,0.36,0.24,0.04,0.2,0.08,0.04,0.04,0,0
" HÔPITAL BICHAT",2.33365337616283,48.8980143432137,0,7,0.08,0.04,0,0,0,0,0,0.04,0,0,0.08,0.04,0,0,0.04,0.08,0.12,0.16,0.12,0.08,0.08,0.08,0.04,0
" HÔPITAL BICHAT",2.33365337616283,48.8980143432137,0,8,0.04,0.08,0,0.08,0.08,0.16,0.16,0.16,0.16,0.16,0.12,0.08,0,0.08,0.04,0,0,0,0,0.04,0.04,0.04,0.08,0.04
" PLACE DES TERNES - 5",2.29783106471363,48.8784103864828,0,2,0.0238095238095238,0.0476190476190476,0.0476190476190476,0.0238095238095238,0.0238095238095238,0.0476190476190476,0.0476190476190476,0.0714285714285714,0.0476190476190476,0,0,0.0952380952380952,0.166666666666667,0.142857142857143,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.238095238095238,0.0238095238095238,0.0238095238095238,0,0,0,0
" PLACE DES TERNES - 5",2.29783106471363,48.8784103864828,0,3,0.0476190476190476,0,0,0,0,0,0,0.0238095238095238,0,0.0697674418604651,0.162790697674419,0.232558139534884,0.186046511627907,0.232558139534884,0.13953488372093,0,0.0697674418604651,0,0.0232558139534884,0.116279069767442,0.0232558139534884,0.0930232558139535,0.0930232558139535,0.0465116279069767
" PLACE DES TERNES - 5",2.29783106471363,48.8784103864828,0,4,0.0232558139534884,0.0232558139534884,0.0697674418604651,0.0232558139534884,0,0,0.0232558139534884,0.0232558139534884,0.0232558139534884,0.0238095238095238,0,0.0731707317073171,0.146341463414634,0.268292682926829,0.146341463414634,0.170731707317073,0.170731707317073,0.024390243902439,0,0.024390243902439,0.0487804878048781,0.0487804878048781,0.024390243902439,0
" PLACE DES TERNES - 5",2.29783106471363,48.8784103864828,0,5,0.121951219512195,0.0731707317073171,0.0975609756097561,0.0731707317073171,0.0731707317073171,0.0731707317073171,0.0487804878048781,0.024390243902439,0.0731707317073171,0.0487804878048781,0.0465116279069767,0,0.302325581395349,0.255813953488372,0.0232558139534884,0.0465116279069767,0.0232558139534884,0.116279069767442,0,0.0232558139534884,0.0465116279069767,0.0232558139534884,0.0232558139534884,0.0930232558139535
" PLACE DES TERNES - 5",2.29783106471363,48.8784103864828,0,6,0,0.0930232558139535,0.0465116279069767,0.0465116279069767,0.0697674418604651,0.0930232558139535,0.0930232558139535,0.116279069767442,0.162790697674419,0.0232558139534884,0.348837209302326,0.372093023255814,0.255813953488372,0.302325581395349,0.186046511627907,0.166666666666667,0.0952380952380952,0.325581395348837,0.116279069767442,0.0232558139534884,0.0476190476190476,0.0232558139534884,0.13953488372093,0.0232558139534884
" PLACE DES TERNES - 5",2.29783106471363,48.8784103864828,0,7,0.0930232558139535,0.0465116279069767,0.0465116279069767,0.0465116279069767,0.0465116279069767,0.0697674418604651,0.0232558139534884,0.0465116279069767,0.0952380952380952,0.0476190476190476,0.119047619047619,0.0476190476190476,0.0697674418604651,0.0697674418604651,0.232558139534884,0.13953488372093,0.302325581395349,0.0930232558139535,0.162790697674419,0.0232558139534884,0.0232558139534884,0.13953488372093,0.209302325581395,0.162790697674419
" PLACE DES TERNES - 5",2.29783106471363,48.8784103864828,0,8,0,0.0697674418604651,0.0697674418604651,0,0.0232558139534884,0.0465116279069767,0.0465116279069767,0.0697674418604651,0.0465116279069767,0.0465116279069767,0.0232558139534884,0.0465116279069767,0.13953488372093,0.0465116279069767,0.0697674418604651,0.0465116279069767,0.0465116279069767,0.0465116279069767,0.0465116279069767,0.162790697674419,0.0930232558139535,0.0697674418604651,0.0232558139534884,0.0465116279069767
" BEAUBOURG",2.35423678141965,48.8624649804039,0,2,0.444444444444444,0.388888888888889,0.333333333333333,0.388888888888889,0.333333333333333,0.277777777777778,0.222222222222222,0.333333333333333,0.277777777777778,0.388888888888889,0.777777777777778,0.5,0.611111111111111,1,0.823529411764706,0.944444444444444,1,0.944444444444444,0.944444444444444,1,1,1,0.666666666666667,0.666666666666667
" BEAUBOURG",2.35423678141965,48.8624649804039,0,3,0.611111111111111,0.444444444444444,0.444444444444444,0.444444444444444,0.444444444444444,0.388888888888889,0.333333333333333,0.277777777777778,0.111111111111111,0.722222222222222,0.666666666666667,0.777777777777778,0.833333333333333,1,1,0.833333333333333,1,1,1,1,0.764705882352941,1,0.944444444444444,1
